Features,Strength
"(2, 3, 4, 6, 8, 9, 12, 23, 30)",0.0516592800617218
"(2, 3, 4, 6, 8, 20)",0.05155007243156433
"(6, 8, 9, 10, 14, 22, 30)",0.051498550176620486
"(3, 8, 17, 22, 23, 24)",0.05072599649429321
"(3, 4, 6, 9, 17, 20, 23, 24, 30)",0.05059377551078796
"(1, 4, 6, 7, 8, 9, 10, 12, 22, 23, 24, 27)",0.05024964809417724
"(2, 3, 4, 6, 8, 12, 20)",0.05011276602745056
"(1, 4, 6, 8, 20, 22, 23, 24, 30)",0.050098228454589847
"(2, 3, 4, 8, 11, 12, 17, 20, 24, 26)",0.05001701712608338
"(2, 6, 9, 11, 12, 14, 20, 22, 23, 30)",0.04992546737194061
"(2, 4, 6, 8, 10, 12, 14, 17, 20, 22, 26)",0.049815768003463747
"(2, 3, 4, 6, 8, 9, 10, 12, 14, 17, 20, 23, 24)",0.04978013038635254
"(2, 9, 22)",0.04969821274280548
"(2, 3, 4, 9, 11, 14, 17, 22, 24, 30)",0.04904011189937592
"(2, 3, 8, 9, 11, 14, 17, 20, 23, 30)",0.04891650378704071
"(1, 2, 4, 9, 10, 11, 22)",0.04891077876091003
"(3, 8, 9, 11, 20, 25, 26)",0.04875059127807617
"(2, 3, 9, 11, 12, 17, 20, 23, 24)",0.04817107021808624
"(2, 3, 4, 6, 8, 12, 20, 22)",0.048099076747894286
"(2, 3, 4, 8, 11, 12, 17, 20, 24, 25, 26)",0.047968590259552
"(3, 6, 9, 22, 23, 30)",0.047660994529724124
"(2, 6, 12, 14, 20, 23, 27)",0.04764532148838043
"(1, 2, 3, 9, 20, 22)",0.04764013588428497
"(3, 9, 10, 12, 22, 26, 30)",0.047632649540901184
"(2, 3, 8, 10, 11, 17, 20, 25, 26)",0.04738880693912506
"(1, 3, 4, 6, 8, 9, 10, 12, 14, 22, 23, 24, 27)",0.04705703854560852
"(1, 2, 3, 4, 6, 8, 9, 12, 23, 30)",0.046880558133125305
"(1, 2, 3, 4, 9, 10, 11, 22)",0.04684921503067017
"(1, 2, 4, 6, 8, 20, 22, 23, 24, 30)",0.04656606614589691
"(2, 8, 9, 11, 14, 20, 24, 30)",0.04656555652618408
"(2, 4, 8, 9, 20, 22, 24, 30)",0.04643401205539703
"(2, 3, 6, 8, 9, 23)",0.046358367800712584
"(2, 3, 6, 8, 9, 12, 14, 17, 20, 23, 25, 26)",0.046317005157470705
"(2, 3, 4, 6, 8, 12, 17, 24, 27, 30)",0.0461028516292572
"(6, 8, 9, 10, 14, 22, 26, 30)",0.04602510035037995
"(2, 6, 8, 9, 10, 14, 17, 20, 22, 23, 30)",0.045993882417678836
