Features,Strength
"(2, 3, 6, 8, 9, 10, 12, 13, 15)",106.178564453125
"(1, 3, 8, 10)",105.726123046875
"(2, 6, 12, 13, 15)",105.688427734375
"(4, 5, 8, 9, 12, 13, 14, 15)",105.55247802734375
"(2, 3, 8, 9)",105.45599365234375
"(7, 8, 9, 10, 12, 13, 15, 16)",105.284375
"(1, 2, 5, 10, 12, 14, 15)",105.25994873046875
"(5, 9, 10, 11, 12, 15)",104.99788818359374
"(1, 6, 8, 12, 15, 16)",104.8970947265625
"(6, 9, 10, 11, 14, 15)",104.581298828125
"(4, 5, 6, 9, 13, 15, 16)",104.417919921875
"(3, 7, 9, 10, 12, 13, 15)",104.38994140625
"(1, 2, 3, 4, 6, 9, 10, 11, 16)",103.8900634765625
"(1, 6, 13, 15)",103.87401123046875
"(3, 7, 8, 12)",103.84422607421875
"(4, 8, 10, 14, 16)",103.80975341796875
"(5, 7, 9, 10, 12)",103.672412109375
"(1, 2, 4, 5, 7, 10, 12)",103.66810302734375
"(6, 7, 9, 10, 12, 13, 15)",103.4655029296875
"(1, 3, 7, 9, 10, 12, 13, 15)",103.1390625
"(2, 4, 7, 9, 10, 11, 15, 16)",102.936083984375
"(3, 6, 8, 10, 12, 13, 16)",102.84786376953124
"(1, 5, 9, 10, 14, 15)",102.81279296875
"(6, 9, 10, 15, 16)",102.72301025390959
"(4, 8, 10, 16)",102.53079833984376
"(6, 9, 11, 12)",102.29995727539062
"(4, 5, 6, 8, 9, 11, 12, 13, 16)",102.29298706054688
"(1, 5, 6, 7, 8, 10, 13, 16)",102.20687255859374
"(1, 2, 5, 7, 15)",102.20386962890625
"(4, 9, 12, 13, 15)",101.94502563476563
"(1, 2, 5, 7, 8, 10)",101.61121215820313
"(6, 8, 9, 11, 14, 16)",100.96504669189453
"(7, 13, 14, 15)",100.87313232421874
"(6, 8, 10, 11, 13, 14, 16)",100.22930297851562
"(1, 7, 10, 11)",99.96129150390625
"(1, 6, 7, 11, 14, 15, 16)",99.43698120117188
"(5, 6, 9, 10, 11, 12, 15)",99.35790405273437
"(1, 2, 4, 6, 7, 10, 11, 12, 13, 14)",99.34634399414062
"(1, 10, 11, 15)",98.52619018554688
"(1, 2, 4, 5, 7, 9, 10, 12)",98.46030883789062
"(3, 6, 9, 10, 15)",98.35798645019531
"(1, 5, 6, 8, 15)",98.27017211914062
"(3, 6, 8, 9, 14, 15)",98.20418701171874
"(5, 9, 10, 11, 14, 15)",98.1201416015625
"(1, 3, 5, 8, 9, 12, 15, 16)",98.05364379882812
"(6, 7, 10, 11, 12)",97.97240600585937
"(4, 8, 10, 13, 14, 16)",97.96182861328126
"(4, 5, 9, 11, 13, 15, 16)",97.92693481445312
"(3, 7, 8, 12, 15)",97.87896118164062
"(2, 4, 6, 7, 9, 15)",97.65328369140624
"(2, 4, 7, 9, 10, 11, 14, 15, 16)",97.628955078125
"(1, 2, 4, 8, 9, 10, 13, 14, 16)",97.55685424804688
"(1, 6, 8, 12, 13, 15, 16)",97.20140380859375
"(1, 2, 4, 5, 6, 7, 9, 10, 12)",97.16492309570313
"(1, 2, 5, 12, 16)",96.658740234375
"(1, 3, 7, 10, 11)",96.52327880859374
"(5, 6, 7, 9, 10, 12, 13, 15)",96.51807861328125
"(4, 6, 7, 8, 9, 10, 11, 15)",96.37623901367188
"(1, 2, 5, 7, 8, 10, 15)",95.9553955078125
"(1, 2, 3, 4, 6, 7, 10, 11, 12, 13, 14)",95.84829711914062
"(5, 6, 7, 9, 10, 12, 13, 14, 15)",95.73119506835937
"(1, 3, 5, 7, 8, 9, 12, 16)",95.65068969726562
"(2, 4, 6, 7, 9, 11, 14, 15)",95.22753295898437
"(3, 6, 8, 10, 12, 13, 14, 16)",95.1169677734375
"(5, 8, 9, 10, 11, 12, 14)",94.97554321289063
"(2, 4, 6, 7, 8, 9, 15)",94.87617797851563
"(2, 3, 4, 5, 6, 8, 10, 12, 13)",94.67213134765625
"(2, 4, 5, 8, 9, 12, 15)",94.66073608398438
"(1, 3, 5, 7, 8, 9, 12, 13, 16)",94.54508666992187
"(6, 8, 9, 10, 11, 14, 15)",94.25748291015626
"(2, 4, 6, 7, 8, 9, 10, 11, 15)",94.1193603515625
"(2, 7, 13)",93.98589477539062
"(7, 9, 14, 15, 16)",93.92702026367188
"(1, 3, 4, 5, 6, 7, 8, 12, 13, 15)",93.83092041015625
"(2, 4, 6, 12, 13, 15)",93.8291259765625
"(8, 11, 13, 14, 15, 16)",93.76954345703125
"(3, 4, 8, 10, 12, 13, 15)",93.30083618164062
"(5, 8, 9, 10, 11, 12, 13, 15)",93.23327026367187
"(2, 4, 5, 8, 9, 12, 13, 15)",92.93795776367188
"(2, 6, 8, 13, 16)",92.91943359375
"(5, 6, 8, 10, 11, 13, 14, 16)",92.87601928710937
"(2, 5, 6, 9, 10, 11, 12, 15)",92.77673950195313
"(8, 10, 11, 13, 14, 15, 16)",92.75506591796875
"(4, 6, 7, 8, 9, 10, 11)",92.51982421875
"(2, 4, 6, 9, 11, 12, 15)",92.35089111328125
"(2, 3, 8, 9, 11, 12, 15, 16)",92.16917724609375
"(7, 8, 13, 14, 15)",92.1188720703125
"(3, 4, 7, 8, 10, 12, 13, 15)",92.114990234375
"(2, 3, 4, 5, 6, 8, 10, 11, 12, 13)",91.9377197265625
"(8, 9, 10, 11, 14, 15)",91.9058837890625
"(2, 4, 6, 7, 8, 9, 10, 11, 12, 15)",91.81249389648437
"(3, 6, 8, 10, 11, 12, 13, 14, 16)",91.79227905273437
"(1, 5, 6, 9, 10)",91.70482788085937
"(2, 3, 4, 8, 9, 10, 11, 15)",91.69453735351563
"(1, 2, 5, 7, 8, 10, 13, 15)",91.67777709960937
"(2, 4, 6, 9, 11, 12, 13, 15)",91.61254272460937
"(2, 4, 5, 7, 9, 10, 12, 13, 15, 16)",91.5576904296875
"(2, 4, 6, 8, 9, 11, 12, 13, 15)",91.19321899414062
"(1, 3, 5, 6, 8, 9, 12, 15, 16)",91.08370971679808
"(3, 6, 8, 9, 13, 14, 15)",91.06407470703125
"(1, 6, 7, 8, 9, 16)",91.01378784179687
"(6, 8, 10, 12, 13, 15, 16)",90.68618774414062
"(1, 5, 6, 9, 10, 15)",90.55962524414062
"(3, 6, 9, 13, 15)",90.2658447265625
"(6, 8, 9, 10, 11, 12, 14, 15)",90.21493530273438
"(2, 3, 4, 8, 9, 11, 12, 15, 16)",90.206005859375
"(6, 7, 8, 10, 11, 12, 15, 16)",90.13208618164063
"(1, 3, 5, 8, 9, 14, 15, 16)",90.05474243164062
"(2, 4, 6, 7, 8, 9, 10, 12, 14)",90.04453125
"(1, 2, 3, 4, 5, 6, 7, 8, 12, 13, 15)",90.02057495117188
"(2, 4, 6, 8, 12, 13, 15)",89.88238525390625
"(5, 7, 8, 9, 10, 11, 12, 14)",89.82152709960937
"(3, 4, 7, 8, 10, 11, 12, 13, 15)",89.72815551757813
"(4, 9, 11, 12, 13, 15)",89.40966186523437
"(7, 8, 9, 10, 14, 15)",89.08807373046875
"(7, 8, 12, 14, 15, 16)",88.70294189453125
"(2, 3, 4, 8, 9, 10, 11, 12, 15)",88.58744506835937
"(5, 6, 7, 9, 10, 11, 12, 13, 15)",88.5642578125
"(2, 4, 5, 8, 9, 10, 12, 13, 15)",88.35643310546875
"(1, 4, 6, 8, 9, 10, 15)",88.2300048828125
"(5, 8, 9, 10, 11, 12, 13, 14, 15)",88.19121704101562
"(1, 4, 11, 14, 15)",88.14527587890625
"(7, 8, 10, 11, 13, 14, 15, 16)",87.77794189453125
"(1, 2, 5, 12, 13, 16)",86.90755004882813
"(3, 6, 9, 10, 11, 15)",86.71353149414062
"(1, 5, 6, 9, 10, 12, 15)",86.57554931640625
"(1, 4, 5, 6, 8, 9, 10, 15)",86.4931640625
"(1, 5, 8, 10, 11, 16)",86.33977661132812
"(1, 2, 5, 12, 13, 15, 16)",86.18568725585938
"(1, 4, 6, 11, 14, 15)",86.06533203125
"(1, 6, 8, 11, 12, 13, 15, 16)",85.98993530273438
"(3, 6, 8, 10, 11, 13, 14)",85.95386352539063
"(1, 2, 5, 9, 12, 13, 15, 16)",85.95211181640624
"(1, 3, 5, 8, 9, 10, 14, 15, 16)",85.86956176757812
"(6, 8, 13, 14, 16)",85.84467163085938
"(1, 5, 6, 8, 11, 12, 13, 15, 16)",85.73569946289062
"(3, 5, 10, 12, 15)",85.49453125
"(2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 16)",85.38218994140625
"(4, 5, 6, 7, 9, 14, 15)",85.18444213867187
"(1, 2, 5, 8, 9, 10, 11, 12, 15)",85.0304443359375
"(7, 8, 10, 11, 12, 13, 14, 15, 16)",84.9993408203125
"(1, 6, 8, 13, 15)",84.99710693359376
"(6, 7, 13, 15, 16)",84.94973754882812
"(4, 5, 6, 7, 8, 9, 14, 15)",84.76395263671876
"(2, 3, 4, 5, 7, 9, 10, 12, 13, 15, 16)",84.64163208007812
"(6, 8, 13, 14, 15, 16)",84.58831176757812
"(1, 4, 6, 7, 11, 14, 15)",84.44440307617188
"(3, 5, 11, 12, 13, 16)",84.3685791015625
"(1, 3, 5, 7, 12, 14, 15)",84.34898071289062
"(1, 6, 8, 10, 11, 13, 15, 16)",84.2359619140625
"(2, 3, 6, 7, 8, 9, 10, 12, 13, 15, 16)",84.08955078125
"(5, 7, 8, 13, 15)",83.65900268554688
"(4, 5, 9, 10, 11, 14, 15, 16)",83.61810913085938
"(1, 3, 5, 6, 8, 9, 11, 12, 15, 16)",83.57695922851562
"(3, 5, 6, 7, 9, 10, 12, 13, 14, 15)",83.53579711914062
"(3, 6, 8, 9, 10, 11, 13, 14)",83.4728271484375
"(1, 2, 4, 6, 8, 10, 12, 13, 16)",83.47108764648438
"(1, 6, 7, 8, 9, 10, 16)",83.3761962890625
"(4, 5, 6, 9, 11, 12, 13, 14)",83.296630859375
"(2, 3, 4, 8, 9, 10, 11, 12, 13, 15)",83.2184326171875
"(3, 4, 6, 7, 8, 9, 10, 11)",83.06785888671875
"(3, 4, 6, 7, 8, 9, 10, 11, 13)",82.54342041015624
"(7, 8, 9, 10, 13, 15)",82.53699340820313
"(3, 5, 7, 8, 10, 12)",82.475927734375
"(7, 8, 9, 10, 14, 15, 16)",82.27974243164063
"(1, 2, 5, 6, 9, 10, 12, 15)",82.14615478515626
"(3, 5, 9, 15)",81.82545776367188
"(1, 2, 5, 6, 8, 9, 12, 15)",81.64591674804687
"(5, 6, 7, 9, 10, 11, 12, 13, 14, 15)",81.60615234375
"(7, 8, 9, 12, 14)",81.26002807617188
"(2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15)",80.93737182617187
"(5, 6, 7, 8, 13, 15)",80.91428833007812
"(3, 5, 6, 8, 10, 15, 16)",80.83922729492187
"(1, 2, 4, 7, 8, 9, 10, 13, 14, 16)",80.79321899414063
"(4, 5, 6, 8, 9, 13, 15, 16)",80.7783203125
"(1, 6, 8, 10, 13, 15)",80.63750610351562
"(1, 5, 7, 8, 9, 14)",80.13507690429688
"(3, 5, 6, 8, 10, 12, 15, 16)",79.90435791015625
"(3, 7, 8, 9, 12, 14)",79.89285888671876
"(3, 5, 7, 8, 10, 11, 12, 15)",79.704736328125
"(3, 6, 8, 9, 10, 11, 12, 13, 14, 16)",79.65338745117188
"(6, 8, 9, 10, 12, 13, 15, 16)",79.42169799804688
"(5, 7, 8, 10, 14, 15)",79.38947143554688
"(5, 6, 8, 10, 11, 12, 13, 14, 16)",79.38729248046874
"(1, 6, 7, 8, 10, 11, 12, 15, 16)",79.06637573242188
"(1, 3, 5, 7, 8, 10, 12)",78.97269287109376
"(2, 6, 9, 11, 12)",78.86998291015625
"(1, 5, 10, 13, 16)",78.84696044921876
"(2, 6, 8, 9, 11, 14, 16)",78.76870727539062
"(6, 7, 8, 13, 15, 16)",78.5406005859375
"(1, 2, 4, 6, 8, 9, 11, 12, 13, 15)",78.490771484375
"(1, 2, 4, 5, 7, 8, 9, 10, 13, 14, 16)",78.43363647460937
"(1, 3, 10, 11, 15)",78.42994995117188
"(4, 6, 7, 8, 13, 15, 16)",78.42195434570313
"(4, 5, 6, 8, 9, 13, 14, 15, 16)",78.31687622070312
"(2, 3, 6, 8, 9, 10, 12, 13, 15, 16)",77.7875
"(7, 8, 9, 10, 11, 14, 15, 16)",77.77981567382812
"(1, 7, 8, 9, 10, 11, 14, 15, 16)",77.66892700195312
"(1, 5, 6, 8, 11, 12, 13, 14, 15, 16)",77.58370361328124
"(3, 4, 6, 10, 11, 12, 13, 15, 16)",77.47701416015624
"(4, 8, 10, 11, 13, 14, 16)",77.47256469726562
"(6, 7, 9, 14, 15, 16)",77.18825073242188
"(3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 15)",77.07920532226562
"(5, 7, 8, 10, 11, 14, 15)",76.59354858398437
"(1, 3, 5, 10, 11, 15)",76.56937255859376
"(1, 6, 7, 8, 9, 10, 15, 16)",76.4460693359375
"(5, 6, 12, 14, 15, 16)",76.239892578125
"(4, 8, 10, 15, 16)",75.82223510742188
"(3, 5, 6, 8, 9, 10, 11, 13, 14)",75.6056640625
"(1, 6, 7, 8, 10, 11, 13, 15, 16)",75.53755493164063
"(2, 8, 9, 11, 14)",75.45942993164063
"(2, 4, 5, 8, 9, 10, 11, 12, 13, 15)",75.3815185546875
"(1, 3, 5, 10, 13, 16)",75.24050903320312
"(1, 2, 4, 6, 8, 9, 10, 12, 13, 15, 16)",75.16513214111328
"(1, 2, 5, 7, 8, 10, 13, 15, 16)",74.99644775390625
"(2, 3, 5, 6, 8, 10, 12, 15, 16)",74.85286865234374
"(3, 5, 6, 10, 12, 15)",74.81539916992188
"(5, 7, 8, 10, 11, 12, 13, 14, 15, 16)",74.51991271972656
"(1, 2, 3, 5, 7, 8, 10, 13, 15, 16)",74.23176879882813
"(1, 4, 5, 6, 8, 9, 10, 14, 15)",74.20509643554688
"(1, 2, 5, 6, 9, 10, 12, 15, 16)",74.16708374023438
"(6, 7, 8, 10, 11, 12)",73.72930908203125
"(2, 5, 8, 9, 11, 14)",73.5095947265625
"(1, 3, 6, 7, 8, 10, 11, 13, 15, 16)",73.40361938476562
"(1, 4, 5, 6, 9, 13, 16)",73.33800048828125
"(1, 6, 7, 8, 11, 12, 15, 16)",73.3103759765625
"(1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14)",73.15956420898438
"(1, 3, 6, 12, 13, 15)",73.0672607421875
"(1, 6, 8, 10, 11, 13, 14, 15)",72.95390625
"(3, 5, 6, 9, 10, 11, 15)",72.73068237304688
"(3, 5, 6, 9, 10, 11, 12, 15)",72.67074584960938
"(5, 6, 7, 8, 9, 10, 11, 12, 14)",72.319677734375
"(4, 5, 6, 7, 8, 9, 11, 14, 15)",72.2107177734375
"(1, 2, 4, 6, 7, 11, 14, 15)",72.19661254882813
"(1, 3, 5, 7, 9, 15)",72.19151000976562
"(2, 6, 7, 12, 14)",71.94996948242188
"(3, 8, 11, 14, 15)",71.92886352539062
"(1, 2, 5, 9, 10, 14, 15)",71.91232299804688
"(6, 7, 11, 13, 14)",71.87306518554688
"(1, 2, 3, 4, 5, 8, 11, 12, 15)",71.647119140625
"(6, 7, 9, 10, 14, 15, 16)",71.64207763671875
"(2, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16)",71.58381958007813
"(1, 6, 8, 10, 11, 13, 14, 15, 16)",71.48431396484375
"(1, 2, 4, 6, 8, 10, 11, 12, 13, 15, 16)",71.41630249023437
"(3, 6, 7, 9, 10, 14, 15, 16)",71.38978881835938
"(3, 7, 8, 9, 11, 12, 15)",71.22892456054687
"(1, 4, 5, 9, 10, 11, 14, 15, 16)",71.2172607421875
"(2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16)",71.16492309570313
"(2, 3, 4, 6, 7, 9, 11, 14, 15)",70.98640747070313
"(5, 9, 10, 13, 15)",70.74552001953126
"(4, 5, 7, 9, 11, 13, 15, 16)",70.70125122070313
"(1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 15)",70.28961791992188
"(1, 3, 6, 7, 10, 11)",69.88772583007812
"(1, 3, 6, 7, 10, 11, 16)",69.84193725585938
"(5, 7, 8, 15, 16)",69.8350341796875
"(3, 4, 8, 9, 12, 13, 16)",69.82560424804687
"(1, 2, 5, 9, 10, 11, 14, 15)",69.82330932617188
"(1, 5, 6, 8, 10, 11, 12, 13, 14, 16)",69.77864990234374
"(2, 4, 7, 8, 11, 14, 15)",69.57971801757813
"(1, 2, 3, 4, 6, 9, 10, 11, 12, 16)",69.53339233398438
"(3, 5, 7, 8, 10, 14, 15)",69.36932983398438
"(3, 4, 8, 9, 12, 13, 15, 16)",69.2835693359375
"(1, 2, 5, 6, 8, 9, 12, 15, 16)",69.15924682617188
"(1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 16)",69.15018310546876
"(1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 16)",69.057421875
"(1, 3, 4, 6, 7, 8, 10, 11, 13, 15, 16)",68.99683227539063
"(3, 6, 8, 9, 13, 14, 15, 16)",68.9249267578125
"(2, 4, 5, 8, 9, 10, 11, 12, 13, 15, 16)",68.9127685546875
"(3, 4, 5, 6, 10, 12, 15)",68.909814453125
"(1, 2, 5, 9, 10, 15)",68.90494384765626
"(4, 5, 7, 9, 11, 13, 14, 15, 16)",68.61414794921875
"(3, 4, 5, 6, 10, 12, 15, 16)",68.555517578125
"(3, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16)",68.52882690429688
"(2, 5, 7, 8, 9, 11, 14)",68.38071899414062
"(6, 7, 8, 9, 10, 12, 15, 16)",68.37630615234374
"(7, 8, 9, 10, 12, 16)",68.2808349609375
"(6, 8, 10, 13, 14, 15, 16)",67.68998413085937
"(1, 3, 5, 7, 9, 11, 15)",67.50570678710938
"(4, 5, 8, 9, 10, 11)",67.47987060546875
"(5, 6, 8, 9, 10, 11, 12, 15)",67.47012939453126
"(1, 2, 3, 4, 6, 7, 10, 11, 12, 13, 14, 16)",67.4048095703125
"(2, 5, 7, 10, 11, 13)",67.342724609375
"(3, 5, 8, 9, 10, 11, 12, 13, 14, 15)",67.32405395507813
"(3, 7, 9, 14)",67.1628662109375
"(2, 3, 4, 6, 7, 8, 9, 10, 11, 13)",66.88994140625
"(2, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16)",66.8490034532515
"(4, 6, 7, 8, 12, 13, 16)",66.83739624023437
"(5, 7, 8, 9, 10, 12, 16)",66.7390869140625
"(1, 3, 5, 6, 7, 8, 10, 12)",65.83558349609375
"(2, 3, 5, 6, 8, 9, 10, 12, 13, 15, 16)",65.76130981445313
"(2, 7, 8, 9, 14, 15)",65.7245361328125
"(2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 16)",65.49754028320312
"(2, 3, 7, 9, 14)",65.3436279296875
"(1, 7, 10, 14, 15)",65.24773559570312
"(1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 15, 16)",65.1452392578125
"(1, 8, 10, 13, 14, 15, 16)",64.83043212890625
"(1, 2, 3, 5, 9, 10, 11, 14, 15)",64.73757934570312
"(2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 16)",64.71407470703124
"(3, 5, 7, 8, 9, 10, 14, 15)",64.64957275390626
"(1, 3, 6, 8, 14)",63.93858642578125
"(3, 6, 7, 8, 9, 10, 12, 15, 16)",63.514593505859374
"(2, 7, 8, 9, 10, 13, 15)",62.960693359375
"(1, 3, 5, 7, 12, 14, 15, 16)",62.7490966796875
"(1, 2, 5, 6, 8, 9, 12, 14, 15, 16)",62.55975341796875
"(2, 4, 6, 7, 8, 9, 12, 15)",62.5366455078125
"(7, 8, 9, 10, 11, 15, 16)",62.472833251953126
"(1, 2, 5, 6, 8, 9, 10, 11, 12, 14, 15)",62.45853271484375
"(4, 5, 7, 8, 10, 11, 14, 15)",62.080194091796876
"(5, 7, 8, 9, 15, 16)",61.97393798828125
"(1, 2, 7, 8, 9, 14, 15)",61.892919921875
"(1, 2, 3, 6, 8, 14)",61.8916748046875
"(2, 8, 9, 10, 11, 16)",61.73854370117188
"(2, 4, 7, 10, 11, 13, 15, 16)",61.71240234375
"(1, 2, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16)",61.28605346679687
"(1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15)",61.270257568359376
"(5, 7, 9, 10, 11, 14, 15)",61.18275756835938
"(2, 5, 6, 7, 9, 10, 11, 12, 15)",61.10689697265625
"(2, 3, 4, 7, 9, 14)",61.011279296875
"(5, 7, 8, 9, 13, 15, 16)",60.765631103515624
"(1, 3, 5, 8, 10, 11, 16)",60.38392333984375
"(5, 7, 9, 10, 11, 12, 14, 15)",60.33189697265625
"(1, 4, 6, 7, 8, 12, 13, 16)",60.295343017578126
"(1, 7, 8, 9, 10, 11, 13, 14, 15, 16)",60.27189331054687
"(2, 4, 6, 7, 8, 13, 15, 16)",60.17064208984375
"(1, 2, 4, 6, 7, 11, 14, 15, 16)",59.91510009765625
"(1, 3, 7, 8, 9, 10, 11, 13, 14, 15, 16)",59.864007568359376
"(1, 2, 3, 6, 8, 14, 15)",59.1964111328125
"(1, 3, 5, 7, 9, 10, 11, 15)",59.188629150390625
"(1, 7, 8, 10, 13, 14, 15, 16)",59.058074951171875
"(3, 4, 6, 8, 9, 12, 13, 15, 16)",58.9841064453125
"(3, 4, 5, 11, 12, 13, 16)",58.95951538085937
"(1, 3, 5, 9, 10, 14, 15)",58.8605712890625
"(4, 8, 13, 14)",58.80643310546875
"(2, 4, 5, 7, 9, 11, 13, 14, 15, 16)",58.68095092773437
"(2, 4, 7, 10, 11, 13, 14, 15, 16)",58.52542724609375
"(2, 4, 7, 8, 11, 12, 14, 15)",58.3580810546875
"(2, 3, 5, 7, 8, 9, 10, 12, 13, 15, 16)",58.259002685546875
"(1, 4, 5, 6, 9, 10, 11, 14, 15, 16)",58.21221923828125
"(3, 4, 5, 8, 9, 10, 13)",57.93365478515625
"(2, 3, 5, 6, 7, 8, 9, 10, 12, 13, 15, 16)",57.932464599609375
"(2, 4, 7, 8, 10, 11, 12, 14, 15)",57.41646118164063
"(2, 8, 9, 10, 11, 15, 16)",57.36561889648438
"(2, 3, 4, 7, 9, 13, 14)",57.3187744140625
"(2, 3, 5, 6, 7, 9, 10, 11, 12, 15)",57.07183837890625
"(2, 5, 6, 8, 9, 10, 11, 12, 15)",57.020806884765626
"(3, 7, 12, 13, 14)",56.950018310546874
"(5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15)",56.85482177734375
"(3, 6, 8, 9, 10, 13, 14, 15, 16)",56.77562255859375
"(1, 3, 8, 10, 11, 14, 15)",56.76378173828125
"(4, 5, 7, 9, 10, 11, 12, 14, 15)",56.74757690429688
"(2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16)",56.681634521484376
"(1, 2, 3, 4, 5, 7, 8, 9, 10, 13, 14, 16)",56.672735595703124
"(1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 16)",56.4490966796875
"(1, 3, 5, 6, 7, 8, 10, 11, 12)",56.44371337890625
"(2, 5, 7, 8, 9, 11, 13, 14)",56.29775390625
"(3, 7, 12, 13, 14, 15)",56.18751831054688
"(1, 3, 5, 7, 9, 10, 11, 13, 15)",55.938690185546875
"(2, 4, 7, 10, 11, 12, 13, 14, 15, 16)",55.85037841796875
"(1, 2, 5, 6, 7, 8, 10, 13, 16)",55.838348388671875
"(1, 3, 5, 7, 9, 12, 14, 15, 16)",55.55875244140625
"(2, 4, 5, 7, 8, 9, 11, 13, 14)",55.41194458007813
"(1, 2, 3, 5, 8, 10, 11, 16)",55.314324951171876
"(4, 5, 7, 8, 9, 10, 11, 12, 14, 15)",54.95048828125
"(2, 3, 6, 7, 11, 16)",54.87571411132812
"(4, 8, 9, 10, 11, 12, 16)",54.86839599609375
"(2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16)",54.830877685546874
"(2, 4, 7, 8, 10, 11, 12, 14, 15, 16)",54.59937744140625
"(1, 2, 5, 7, 10, 11, 13)",54.44996337890625
"(1, 3, 4, 6, 7, 8, 12, 13, 16)",54.161529541015625
"(1, 7, 10, 11, 14, 15)",54.137078857421876
"(2, 3, 4, 8, 9, 11, 12, 14, 15, 16)",54.051141357421876
"(2, 6, 8, 9, 10, 11, 12, 14, 15)",53.97335205078125
"(1, 6, 7, 8, 9, 10, 13, 15, 16)",53.92022705078125
"(2, 3, 4, 6, 7, 8, 9, 12, 15)",53.66136474609375
"(1, 3, 5, 8, 11, 12, 13)",53.4230224609375
"(3, 6, 7, 8, 9, 10, 12, 13, 15, 16)",53.3932861328125
"(2, 4, 5, 7, 9, 10, 11, 13, 14, 15, 16)",53.23133544921875
"(1, 3, 4, 6, 7, 8, 9, 10, 11, 13, 15, 16)",53.110888671875
"(1, 2, 3, 8, 10, 11, 14, 15)",52.78059692382813
"(2, 3, 4, 8, 9, 10, 11, 12, 14, 15, 16)",52.460015869140626
"(1, 2, 3, 5, 8, 9, 10, 11, 16)",52.420892333984376
"(2, 3, 4, 8, 9, 10, 11, 12, 13, 14, 15, 16)",52.318231201171876
"(5, 7, 9, 10, 12, 14, 15, 16)",52.284210205078125
"(2, 3, 6, 8, 9, 10, 13, 14, 15, 16)",52.192254638671876
"(2, 4, 5, 7, 8, 9, 11, 12, 13, 14)",52.039013671875
"(1, 2, 3, 4, 5, 7, 8, 11, 12, 14, 15, 16)",50.98255920410156
"(3, 6, 10, 11, 14, 15)",50.82333068847656
"(3, 4, 5, 8, 11, 12, 13, 16)",50.678890991210935
"(3, 4, 5, 7, 8, 11, 12, 13, 16)",50.348974609375
"(5, 7, 8, 9, 10, 11, 12, 16)",50.06138916015625
"(3, 6, 8, 9, 10, 11, 15)",49.13197631835938
"(1, 2, 7, 8, 9, 14, 15, 16)",49.09827880859375
"(1, 3, 5, 6, 12, 13, 15)",48.82959899902344
"(1, 2, 3, 5, 6, 7, 8, 10, 13, 16)",48.3798583984375
"(1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 15, 16)",48.04651794433594
"(1, 3, 5, 7, 8, 9, 10, 12, 13, 16)",47.7491943359375
"(1, 2, 5, 7, 9, 15)",47.32701416015625
"(2, 5, 7, 8, 9, 11, 13, 15, 16)",47.281463623046875
"(1, 2, 3, 5, 6, 7, 8, 10, 13, 14, 16)",46.885379028320315
"(6, 7, 8, 10, 11, 12, 16)",46.78548583984375
"(2, 4, 7, 9, 10, 11, 12, 14, 15, 16)",46.617837524414064
"(2, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15)",46.37070007324219
"(1, 3, 5, 8, 9, 10, 11, 15)",46.350772094726565
"(1, 3, 5, 6, 8, 12, 13, 15)",46.01192016601563
"(1, 2, 5, 7, 9, 10, 15)",45.981085205078124
"(2, 3, 4, 6, 7, 8, 9, 10, 12, 15)",45.9239501953125
"(1, 3, 4, 5, 8, 9, 10, 11, 15)",45.753115844726565
"(1, 4, 5, 6, 7, 9, 10, 11, 14, 15, 16)",45.724954223632814
"(1, 2, 4, 5, 7, 9, 10, 15)",45.52115478515625
"(1, 6, 7, 8, 9, 10, 11, 13, 14, 15)",45.4509765625
"(1, 3, 5, 9, 10, 12, 14, 15)",45.04029846191406
"(1, 2, 3, 4, 6, 7, 8, 12, 13, 16)",45.0117431640625
"(1, 2, 3, 4, 5, 8, 10, 11, 12, 15)",44.887570190429685
"(2, 5, 8, 9, 10, 12, 14)",43.81479187011719
"(2, 4, 7, 9, 10, 11, 12, 13, 14, 15, 16)",43.795590209960935
"(1, 2, 7, 8, 9, 13, 14, 15, 16)",43.791717529296875
